,num_expediente,fecha,hora,localizacion,numero,cod_distrito,distrito,tipo_accidente,estado_meteorológico,tipo_vehículo,tipo_persona,rango_edad,sexo,cod_lesividad,tipo_lesividad,coordenada_x_utm,coordenada_y_utm,positiva_alcohol,positiva_droga,tipo_vehiculo,lesividad
492,2022S021866,21/07/2022,22:18:00,AVDA. PLANETARIO / CALL. MENDEZ ALVARO,1A,2,ARGANZUELA,Atropello a persona,Despejado,,Peatón,De 60 a 64 años,Mujer,7.0,,442.328.043,4.471.810.859,N,,Bicicleta,Asistencia sanitaria sólo en el lugar del accidente
493,2022S021986,23/07/2022,22:15:00,"CALL. ESTOCOLMO, 2",2,20,SAN BLAS-CANILLEJAS,Caída,Despejado,,Conductor,De 18 a 20 años,Hombre,1.0,,449.162.656,4.475.142.799,N,,Bicicleta,Atención en urgencias sin posterior ingreso
494,2022S022007,24/07/2022,1:50:00,"CALL. CHILE, 3",3,5,CHAMARTÍN,Choque contra obstáculo fijo,Despejado,,Conductor,De 55 a 59 años,Hombre,7.0,,442.673.244,4.478.540.299,S,,Bicicleta EPAC (pedaleo asistido),Asistencia sanitaria sólo en el lugar del accidente
495,2022S022030,24/07/2022,12:50:00,"CALL. ARROYO FONTARRON, 24",24,14,MORATALAZ,Caída,Despejado,,Conductor,De 40 a 44 años,Hombre,3.0,,446.327.974,4.471.742.260,N,,Bicicleta,Ingreso superior a 24 horas
496,2022S022088,25/07/2022,14:30:00,CALL. FELIX RODRIGUEZ DE LA FUENTE / CALL. ALCALDE GARRIDO JUARISTI,2,14,MORATALAZ,Atropello a persona,Despejado,,Conductor,De 15 a 17 años,Hombre,14.0,,444.213.955,4.473.938.986,N,,Bicicleta,Sin asistencia sanitaria
497,2022S022088,25/07/2022,14:30:00,CALL. FELIX RODRIGUEZ DE LA FUENTE / CALL. ALCALDE GARRIDO JUARISTI,2,14,MORATALAZ,Atropello a persona,Despejado,,Peatón,De 60 a 64 años,Hombre,2.0,,444.213.955,4.473.938.986,N,,Bicicleta,Ingreso inferior o igual a 24 horas
498,2022S022094,25/07/2022,16:25:00,"CALL. CAMINO VIEJO DE LEGANES, 10",10,11,CARABANCHEL,Alcance,Despejado,,Conductor,De 21 a 24 años,Hombre,7.0,,438.551.011,4.471.551.829,N,,Bicicleta,Asistencia sanitaria sólo en el lugar del accidente
499,2022S022107,25/07/2022,21:50:00,CAMINO VINATEROS-DE LA MARROQUINA,105,14,MORATALAZ,Colisión fronto-lateral,Despejado,,Conductor,De 40 a 44 años,Hombre,4.0,,445.056.316,4.473.354.418,N,,Bicicleta,Fallecido 24 horas
500,2022S022133,26/07/2022,13:30:00,"CALL. EMBAJADORES, 92",92,2,ARGANZUELA,Caída,Despejado,,Conductor,De 25 a 29 años,Mujer,7.0,,440.505.988,4.472.719.395,N,,Bicicleta EPAC (pedaleo asistido),Asistencia sanitaria sólo en el lugar del accidente
501,2022S022189,26/07/2022,9:00:00,"CALL. RIBERA DEL SENA, 27",27,21,BARAJAS,Colisión lateral,Despejado,,Conductor,De 65 a 69 años,Hombre,,,447.260.819,4.479.645.158,N,,Bicicleta,
502,2022S022202,26/07/2022,19:45:00,GTA. ISAAC RABIN / CALL. DOCTOR RAMON CASTROVIEJO,0,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,,Conductor,De 35 a 39 años,Hombre,3.0,,438.285.570,4.480.494.978,N,,Bicicleta,Ingreso superior a 24 horas
503,2022S022234,27/07/2022,20:00:00,"AVDA. MIRAFLORES, 53",53,9,MONCLOA-ARAVACA,Choque contra obstáculo fijo,Despejado,,Conductor,De 45 a 49 años,Hombre,7.0,,437.975.467,4.480.173.057,N,,Bicicleta,Asistencia sanitaria sólo en el lugar del accidente
504,2022S022299,28/07/2022,20:00:00,"CALL. SUECIA, 83",83,20,SAN BLAS-CANILLEJAS,Caída,Despejado,,Conductor,De 60 a 64 años,Hombre,2.0,,448.619.114,4.475.942.821,N,,Bicicleta,Ingreso inferior o igual a 24 horas
505,2022S022302,28/07/2022,19:10:00,PLAZA. REPUBLICA ARGENTINA / CALL. SERRANO,3,5,CHAMARTÍN,Colisión lateral,Despejado,,Conductor,De 50 a 54 años,Hombre,5.0,,441.839.417,4.477.373.404,N,,Bicicleta,Asistencia sanitaria ambulatoria con posterioridad
506,2022S022303,28/07/2022,19:40:00,CALL. VALCARLOS / AVDA. SANTO DOMINGO DE LA CALZADA,1,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,,Conductor,De 30 a 34 años,Hombre,1.0,,442.921.983,4.483.171.641,N,,Bicicleta,Atención en urgencias sin posterior ingreso
507,2022S022329,27/07/2022,10:50:00,"CALL. AUTOL, 3",3,15,CIUDAD LINEAL,Caída,Despejado,,Conductor,De 18 a 20 años,Hombre,2.0,,444.221.934,4.477.778.328,N,,Bicicleta,Ingreso inferior o igual a 24 horas
508,2022S022348,28/07/2022,21:50:00,CALL. MATEO INURRIA / PLAZA. CASTILLA,9,5,CHAMARTÍN,Colisión fronto-lateral,Despejado,,Conductor,De 25 a 29 años,Hombre,7.0,,441.658.843,4.479.740.204,N,,Bicicleta,Asistencia sanitaria sólo en el lugar del accidente
509,2022S022379,29/07/2022,21:40:00,"CALL. ANTONIO LOPEZ, 151",151,12,USERA,Colisión lateral,Despejado,,Conductor,De 50 a 54 años,Hombre,2.0,,440.685.571,4.470.920.624,N,,Bicicleta,Ingreso inferior o igual a 24 horas
510,2022S022463,30/07/2022,22:40:00,"CALL. MAYOR, 58",58,1,CENTRO,Caída,Despejado,,Conductor,De 40 a 44 años,Hombre,2.0,,439.795.071,4.474.145.772,S,,Bicicleta,Ingreso inferior o igual a 24 horas
511,2022S022478,31/07/2022,9:35:00,PASEO. MARIA TERESA / PASEO. TORRECILLA,1,9,MONCLOA-ARAVACA,Colisión frontal,Despejado,,Conductor,De 40 a 44 años,Hombre,14.0,,437.749.283,4.474.681.586,N,,Bicicleta,Sin asistencia sanitaria
512,2022S022478,31/07/2022,9:35:00,PASEO. MARIA TERESA / PASEO. TORRECILLA,1,9,MONCLOA-ARAVACA,Colisión frontal,Despejado,,Conductor,De 45 a 49 años,Hombre,2.0,,437.749.283,4.474.681.586,N,,Bicicleta,Ingreso inferior o igual a 24 horas
513,2022S022488,31/07/2022,16:00:00,CALL. FERROVIARIOS / CALL. ANTONIO VELASCO ZAZO,110,12,USERA,Colisión fronto-lateral,Despejado,,Conductor,De 21 a 24 años,Hombre,7.0,,440.218.738,4.470.305.078,N,,Bicicleta,Asistencia sanitaria sólo en el lugar del accidente
514,2022S022491,30/07/2022,19:20:00,CALL. MONASTERIO DE EL PAULAR / CALL. MONASTERIO DE LAS BATUECAS,13,8,FUENCARRAL-EL PARDO,Caída,Nublado,,Conductor,De 21 a 24 años,Mujer,5.0,,440.271.964,4.483.638.508,N,,Bicicleta,Asistencia sanitaria ambulatoria con posterioridad
515,2022S022567,02/08/2022,11:45:00,AVDA. SALMEDINA / CALL. ANTONIO GADES,125,18,VILLA DE VALLECAS,Colisión fronto-lateral,Despejado,,Conductor,De 50 a 54 años,Hombre,6.0,,449.147.237,4.467.736.865,N,,Bicicleta,Asistencia sanitaria inmediata en centro de salud o mutua
516,2022S022575,31/07/2022,22:00:00,PASEO. JUAN ANTONIO VALLEJO-NAJERA BOTAS / CALL. GASOMETRO,25,2,ARGANZUELA,Atropello a persona,Despejado,,Conductor,De 21 a 24 años,Hombre,14.0,,440.004.746,4.472.602.444,N,,Bicicleta EPAC (pedaleo asistido),Sin asistencia sanitaria
517,2022S022575,31/07/2022,22:00:00,PASEO. JUAN ANTONIO VALLEJO-NAJERA BOTAS / CALL. GASOMETRO,25,2,ARGANZUELA,Atropello a persona,Despejado,,Peatón,De 60 a 64 años,Mujer,14.0,,440.004.746,4.472.602.444,N,,Bicicleta EPAC (pedaleo asistido),Sin asistencia sanitaria
518,2022S022642,03/08/2022,13:20:00,CALL. SAN CESAREO / CALL. SAN EUSTAQUIO,6,17,VILLAVERDE,Colisión fronto-lateral,Despejado,,Conductor,De 25 a 29 años,Mujer,7.0,,440.386.577,4.465.468.504,N,,Bicicleta,Asistencia sanitaria sólo en el lugar del accidente
519,2022S022672,03/08/2022,21:45:00,AVDA. GUADALAJARA / CALL. LA ALBERICIA,109,20,SAN BLAS-CANILLEJAS,Caída,Despejado,,Conductor,De 10 a 14 años,Hombre,6.0,,448.016.355,4.474.854.067,N,,Bicicleta,Asistencia sanitaria inmediata en centro de salud o mutua
520,2022S022681,04/08/2022,8:06:00,"PLAZA. ALONSO MARTINEZ, 5",5,7,CHAMBERÍ,Colisión fronto-lateral,Despejado,,Conductor,De 30 a 34 años,Mujer,6.0,,440.980.999,4.475.451.341,N,,Bicicleta EPAC (pedaleo asistido),Asistencia sanitaria inmediata en centro de salud o mutua
521,2022S022698,04/08/2022,15:30:00,CALL. EMILIO FERRARI / CALL. LLANOS DE ESCUDERO,118,15,CIUDAD LINEAL,Colisión fronto-lateral,Despejado,,Conductor,De 10 a 14 años,Hombre,7.0,,445.876.986,4.475.376.765,N,,Bicicleta,Asistencia sanitaria sólo en el lugar del accidente
522,2022S022712,04/08/2022,17:40:00,"AVDA. ALBUFERA, 50",50,13,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,,Conductor,De 45 a 49 años,Hombre,7.0,,443.533.466,4.471.955.582,N,,Bicicleta,Asistencia sanitaria sólo en el lugar del accidente
523,2022S022723,04/08/2022,20:50:00,AVDA. MAYORAZGO / AUTOV. M-45,131,18,VILLA DE VALLECAS,Colisión frontal,Despejado,,Conductor,De 25 a 29 años,Hombre,2.0,,447.771.344,4.468.093.644,N,,Bicicleta,Ingreso inferior o igual a 24 horas
524,2022S022724,04/08/2022,7:10:00,CALL. VALCARLOS / AVDA. SANTO DOMINGO DE LA CALZADA,35,8,FUENCARRAL-EL PARDO,Atropello a persona,Despejado,,Conductor,De 45 a 49 años,Hombre,,,443.611.681,4.483.945.110,N,,Bicicleta,
525,2022S022724,04/08/2022,7:10:00,CALL. VALCARLOS / AVDA. SANTO DOMINGO DE LA CALZADA,35,8,FUENCARRAL-EL PARDO,Atropello a persona,Despejado,,Peatón,De 45 a 49 años,Hombre,,,443.611.681,4.483.945.110,N,,Bicicleta,
526,2022S022730,05/08/2022,0:05:00,CALL. EMBAJADORES / CALL. JAIME EL CONQUISTADOR,134,2,ARGANZUELA,Alcance,,,Conductor,De 25 a 29 años,Mujer,,,440.793.697,4.472.205.392,N,,Bicicleta,
527,2022S022755,05/08/2022,10:30:00,"TRVA. IVAN DE VARGAS, 3",3,11,CARABANCHEL,Atropello a persona,Despejado,,Conductor,De 10 a 14 años,Hombre,7.0,,438.656.881,4.472.765.136,N,,Bicicleta,Asistencia sanitaria sólo en el lugar del accidente
528,2022S022755,05/08/2022,10:30:00,"TRVA. IVAN DE VARGAS, 3",3,11,CARABANCHEL,Atropello a persona,Despejado,,Conductor,De 60 a 64 años,Hombre,14.0,,438.656.881,4.472.765.136,N,,Bicicleta,Sin asistencia sanitaria
529,2022S022755,05/08/2022,10:30:00,"TRVA. IVAN DE VARGAS, 3",3,11,CARABANCHEL,Atropello a persona,Despejado,,Peatón,De 55 a 59 años,Hombre,7.0,,438.656.881,4.472.765.136,N,,Bicicleta,Asistencia sanitaria sólo en el lugar del accidente
530,2022S022756,05/08/2022,9:24:00,"AVDA. MANZANARES, 26",26,10,LATINA,Atropello a persona,Despejado,,Conductor,Más de 74 años,Hombre,7.0,,438.704.529,4.473.219.930,N,,Bicicleta,Asistencia sanitaria sólo en el lugar del accidente
531,2022S022756,05/08/2022,9:24:00,"AVDA. MANZANARES, 26",26,10,LATINA,Atropello a persona,Despejado,,Peatón,De 70 a 74 años,Hombre,14.0,,438.704.529,4.473.219.930,N,,Bicicleta,Sin asistencia sanitaria
532,2022S022759,05/08/2022,10:15:00,"AVDA. FRANCISCO JAVIER SAENZ DE OIZA, 154",154,16,HORTALEZA,Caída,Despejado,,Conductor,De 65 a 69 años,Hombre,2.0,,447.923.749,4.483.301.193,N,,Bicicleta,Ingreso inferior o igual a 24 horas
533,2022S022778,05/08/2022,14:45:00,"CALL. ISLA DE JAVA, 33",33,8,FUENCARRAL-EL PARDO,Caída,Despejado,,Conductor,De 18 a 20 años,Hombre,2.0,,442.229.078,4.482.211.059,N,,Bicicleta,Ingreso inferior o igual a 24 horas
534,2022S022818,06/08/2022,8:35:00,AVDA. NICETO ALCALA ZAMORA / CTRA. ACCESO A LA ESTACION DE AUTOBUSES DE LA E.M.T.,3,16,HORTALEZA,Colisión fronto-lateral,Despejado,,Conductor,De 40 a 44 años,Hombre,7.0,,444.947.533,4.481.407.319,N,,Bicicleta,Asistencia sanitaria sólo en el lugar del accidente
535,2022S022821,06/08/2022,7:20:00,"CALL. TOLEDO, 74",74,1,CENTRO,Choque contra obstáculo fijo,Despejado,,Conductor,De 25 a 29 años,Hombre,2.0,,439.761.301,4.473.441.136,N,,Bicicleta EPAC (pedaleo asistido),Ingreso inferior o igual a 24 horas
536,2022S022827,06/08/2022,13:45:00,CALL. LUIS MITJANS / AVDA. CIUDAD DE BARCELONA,1,3,RETIRO,Colisión fronto-lateral,Despejado,,Conductor,De 45 a 49 años,Mujer,7.0,,443.026.668,4.472.320.488,N,,Bicicleta,Asistencia sanitaria sólo en el lugar del accidente
537,2022S022882,06/08/2022,22:10:00,"PASEO. PONTONES, 11",11,2,ARGANZUELA,Colisión lateral,Despejado,,Conductor,De 21 a 24 años,Hombre,7.0,,439.467.899,4.473.063.573,N,,Bicicleta EPAC (pedaleo asistido),Asistencia sanitaria sólo en el lugar del accidente
538,2022S022921,08/08/2022,12:33:00,"IDB. PARQUE ENRIQUE TIERNO GALVAN, 0",0,2,ARGANZUELA,Caída,Despejado,,Conductor,De 40 a 44 años,Hombre,2.0,,441.788.753,4.471.284.822,N,,Bicicleta,Ingreso inferior o igual a 24 horas
539,2022S022950,08/08/2022,21:50:00,CALL. SAN BERNARDO / CALL. GRAN VIA,8,1,CENTRO,Atropello a persona,Despejado,,Conductor,De 21 a 24 años,Hombre,7.0,,439.951.081,4.474.801.704,N,,Bicicleta,Asistencia sanitaria sólo en el lugar del accidente
540,2022S022950,08/08/2022,21:50:00,CALL. SAN BERNARDO / CALL. GRAN VIA,8,1,CENTRO,Atropello a persona,Despejado,,Peatón,De 21 a 24 años,Hombre,14.0,,439.951.081,4.474.801.704,N,,Bicicleta,Sin asistencia sanitaria
541,2022S022970,09/08/2022,7:45:00,"RONDA. SEGOVIA, 37B",37B,1,CENTRO,Alcance,Despejado,,Conductor,De 30 a 34 años,Mujer,7.0,,439.101.875,4.473.542.372,N,,Bicicleta,Asistencia sanitaria sólo en el lugar del accidente
542,2022S022975,09/08/2022,11:20:00,CALL. CASTILLO DE CANDANCHU / CALL. PUENTE LA REINA,8A,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,,Conductor,De 40 a 44 años,Mujer,7.0,,442.564.388,4.483.662.295,N,,Bicicleta,Asistencia sanitaria sólo en el lugar del accidente
543,2022S023042,10/08/2022,19:42:00,"CALL. LEONARDO PRIETO CASTRO, 6",6,9,MONCLOA-ARAVACA,Caída,Despejado,,Conductor,De 35 a 39 años,Hombre,2.0,,438.600.967,4.478.336.409,N,,Bicicleta,Ingreso inferior o igual a 24 horas
544,2022S023074,11/08/2022,17:55:00,CALL. FLAUTAS / CALL. CLARINETES,9,10,LATINA,Colisión fronto-lateral,Despejado,,Conductor,De 55 a 59 años,Hombre,7.0,,435.062.144,4.469.091.340,N,,Bicicleta,Asistencia sanitaria sólo en el lugar del accidente
545,2022S023135,11/08/2022,20:58:00,"CALL. PICO DE LOS ARTILLEROS, 84",84,14,MORATALAZ,Caída,Despejado,,Conductor,De 40 a 44 años,Mujer,7.0,,445.720.592,4.472.999.524,N,,Bicicleta,Asistencia sanitaria sólo en el lugar del accidente
546,2022S023143,12/08/2022,20:50:00,CALL. PRINCESA / PLAZA. ESPAÑA,2,1,CENTRO,Alcance,Despejado,,Conductor,De 18 a 20 años,Hombre,,,439.601.676,4.475.127.428,N,,Bicicleta EPAC (pedaleo asistido),
547,2022S023181,13/08/2022,13:15:00,CALL. SANTURCE / CALL. BERASTEGUI,11,15,CIUDAD LINEAL,Atropello a persona,Despejado,,Conductor,De 45 a 49 años,Hombre,14.0,,445.771.219,4.475.194.479,N,,Bicicleta EPAC (pedaleo asistido),Sin asistencia sanitaria
548,2022S023181,13/08/2022,13:15:00,CALL. SANTURCE / CALL. BERASTEGUI,11,15,CIUDAD LINEAL,Atropello a persona,Despejado,,Peatón,De 45 a 49 años,Mujer,7.0,,445.771.219,4.475.194.479,N,,Bicicleta EPAC (pedaleo asistido),Asistencia sanitaria sólo en el lugar del accidente
549,2022S023248,14/08/2022,11:08:00,CALL. TUCAN / CALL. CONDOR,11,11,CARABANCHEL,Colisión fronto-lateral,Despejado,,Conductor,De 45 a 49 años,Hombre,1.0,,437.236.558,4.471.325.365,N,,Bicicleta,Atención en urgencias sin posterior ingreso
550,2022S023292,13/08/2022,11:45:00,PQUE. CASA DE CAMPO / ANILLO CICLISTA,0,9,MONCLOA-ARAVACA,Colisión frontal,Despejado,,Conductor,De 45 a 49 años,Hombre,7.0,,437.349.817,4.476.081.879,N,,Bicicleta,Asistencia sanitaria sólo en el lugar del accidente
551,2022S023292,13/08/2022,11:45:00,PQUE. CASA DE CAMPO / ANILLO CICLISTA,0,9,MONCLOA-ARAVACA,Colisión frontal,Despejado,,Conductor,Desconocido,Desconocido,,,437.349.817,4.476.081.879,N,,Bicicleta,
552,2022S023304,15/08/2022,19:17:00,CALL. PRINCESA / CALL. HILARION ESLAVA,70,7,CHAMBERÍ,Colisión lateral,Despejado,,Conductor,De 21 a 24 años,Mujer,7.0,,439.191.871,4.475.913.257,N,,Bicicleta EPAC (pedaleo asistido),Asistencia sanitaria sólo en el lugar del accidente
553,2022S023322,16/08/2022,8:55:00,CALL. O'DONNELL / CALL. FERNAN GONZALEZ,36,3,RETIRO,Colisión fronto-lateral,Despejado,,Conductor,De 30 a 34 años,Hombre,7.0,,442.789.188,4.474.743.995,N,,Bicicleta EPAC (pedaleo asistido),Asistencia sanitaria sólo en el lugar del accidente
554,2022S023348,15/08/2022,12:58:00,CALL. MORALZARZAL / CALL. LA MASO,80,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,,Conductor,De 40 a 44 años,Hombre,6.0,,439.782.849,4.482.744.588,N,,Bicicleta,Asistencia sanitaria inmediata en centro de salud o mutua
555,2022S023380,16/08/2022,18:50:00,"CALL. SILVA, 2",2,1,CENTRO,Colisión lateral,Despejado,,Conductor,De 40 a 44 años,Hombre,1.0,,439.941.965,4.474.683.920,N,,Bicicleta EPAC (pedaleo asistido),Atención en urgencias sin posterior ingreso
556,2022S023382,15/08/2022,22:30:00,"CALL. ALCALA, 22",22,1,CENTRO,Atropello a persona,Despejado,,Conductor,De 15 a 17 años,Hombre,14.0,,440.715.992,4.474.389.061,N,,Bicicleta,Sin asistencia sanitaria
557,2022S023382,15/08/2022,22:30:00,"CALL. ALCALA, 22",22,1,CENTRO,Atropello a persona,Despejado,,Peatón,De 15 a 17 años,Mujer,,,440.715.992,4.474.389.061,N,,Bicicleta,
558,2022S023397,17/08/2022,7:38:00,CALL. CAMINO DE LOS VINATEROS / CALL. CORREGIDOR DIEGO DE VALDERRABANO,7,14,MORATALAZ,Colisión fronto-lateral,Despejado,,Conductor,De 45 a 49 años,Hombre,1.0,,444.160.830,4.473.558.441,N,,Bicicleta,Atención en urgencias sin posterior ingreso
559,2022S023428,17/08/2022,14:50:00,"CALL. INFANTA MERCEDES, 37",37,6,TETUÁN,Alcance,Despejado,,Conductor,De 25 a 29 años,Hombre,,,440.785.186,4.478.597.997,N,,Bicicleta,
560,2022S023439,17/08/2022,18:45:00,PLAZA. INDEPENDENCIA / CALL. SALUSTIANO OLOZAGA,2,4,SALAMANCA,Caída,Despejado,,Conductor,De 55 a 59 años,Mujer,7.0,,441.540.051,4.474.637.240,N,,Bicicleta EPAC (pedaleo asistido),Asistencia sanitaria sólo en el lugar del accidente
561,2022S023594,20/08/2022,2:00:00,PLAZA. SAN JUAN DE LA CRUZ / PASEO. CASTELLANA,1,7,CHAMBERÍ,Colisión fronto-lateral,Despejado,,Conductor,De 30 a 34 años,Hombre,14.0,,441.297.948,4.476.954.142,N,,Bicicleta,Sin asistencia sanitaria
562,2022S023594,20/08/2022,2:00:00,PLAZA. SAN JUAN DE LA CRUZ / PASEO. CASTELLANA,1,7,CHAMBERÍ,Colisión fronto-lateral,Despejado,,Conductor,De 35 a 39 años,Hombre,1.0,,441.297.948,4.476.954.142,N,,Bicicleta,Atención en urgencias sin posterior ingreso
563,2022S023605,17/08/2022,7:35:00,PASEO. EXTREMADURA / CALL. AYTONA,443,10,LATINA,Caída,Despejado,,Conductor,De 40 a 44 años,Hombre,2.0,,433.726.823,4.471.190.520,N,,Bicicleta,Ingreso inferior o igual a 24 horas
564,2022S023659,21/08/2022,17:44:00,CALL. OFELIA NIETO / CALL. ALONSO NUÑEZ,10,6,TETUÁN,Caída,Despejado,,Conductor,De 10 a 14 años,Hombre,1.0,,439.750.713,4.478.903.788,N,,Bicicleta,Atención en urgencias sin posterior ingreso
565,2022S023736,22/08/2022,13:45:00,"PASEO. RECOLETOS, 2",2,4,SALAMANCA,Atropello a persona,Despejado,,Conductor,De 45 a 49 años,Hombre,14.0,,441.271.815,4.474.605.030,N,,Bicicleta,Sin asistencia sanitaria
566,2022S023736,22/08/2022,13:45:00,"PASEO. RECOLETOS, 2",2,4,SALAMANCA,Atropello a persona,Despejado,,Peatón,De 40 a 44 años,Mujer,7.0,,441.271.815,4.474.605.030,N,,Bicicleta,Asistencia sanitaria sólo en el lugar del accidente
567,2022S023740,23/08/2022,11:08:00,AVD. DEMOCRACIA FAROLA Nº 111,25,19,VICÁLVARO,Colisión fronto-lateral,Despejado,,Conductor,De 70 a 74 años,Hombre,14.0,,447.510.005,4.471.485.991,N,,Bicicleta,Sin asistencia sanitaria
568,2022S023750,23/08/2022,15:22:00,GTA. PUENTE DE SEGOVIA / PASEO. ERMITA DEL SANTO,1,10,LATINA,Colisión frontal,Despejado,,Conductor,De 55 a 59 años,Mujer,2.0,,438.577.107,4.473.961.970,N,,Bicicleta EPAC (pedaleo asistido),Ingreso inferior o igual a 24 horas
569,2022S023768,23/08/2022,19:40:00,"CALL. GRAN VIA, 1",1,1,CENTRO,Alcance,Despejado,,Conductor,De 40 a 44 años,Mujer,6.0,,440.869.702,4.474.493.038,N,,Bicicleta EPAC (pedaleo asistido),Asistencia sanitaria inmediata en centro de salud o mutua
570,2022S023826,24/08/2022,22:25:00,"CALL. OLIVAR, 47",47,1,CENTRO,Caída,Despejado,,Conductor,De 35 a 39 años,Hombre,6.0,,440.490.190,4.473.403.623,N,,Bicicleta EPAC (pedaleo asistido),Asistencia sanitaria inmediata en centro de salud o mutua
571,2022S023875,25/08/2022,20:30:00,CMNO. HUMERA / CTRA. SOMOSAGUAS,0,9,MONCLOA-ARAVACA,Colisión frontal,Despejado,,Conductor,De 21 a 24 años,Mujer,1.0,,433.863.449,4.474.982.146,N,,Bicicleta,Atención en urgencias sin posterior ingreso
572,2022S023875,25/08/2022,20:30:00,CMNO. HUMERA / CTRA. SOMOSAGUAS,0,9,MONCLOA-ARAVACA,Colisión frontal,Despejado,,Conductor,De 45 a 49 años,Mujer,14.0,,433.863.449,4.474.982.146,N,,Bicicleta,Sin asistencia sanitaria
573,2022S023925,26/08/2022,17:30:00,"CALL. O'DONNELL, 46",46,3,RETIRO,Caída,Despejado,,Conductor,De 25 a 29 años,Mujer,5.0,,442.898.645,4.474.737.955,N,,Bicicleta,Asistencia sanitaria ambulatoria con posterioridad
574,2022S024024,28/08/2022,12:05:00,GTA. PUENTE DE SEGOVIA / GTA. PUENTE DE SEGOVIA,1,10,LATINA,Colisión fronto-lateral,Despejado,,Conductor,De 55 a 59 años,Hombre,2.0,,438.582.178,4.473.961.597,N,,Bicicleta,Ingreso inferior o igual a 24 horas
575,2022S024061,29/08/2022,8:28:00,GTA. LUIS ROSALES / CALL. LOPEZ DE HOYOS,0,16,HORTALEZA,Caída,LLuvia intensa,,Conductor,De 45 a 49 años,Mujer,3.0,,444.536.250,4.479.753.981,N,,Bicicleta,Ingreso superior a 24 horas
576,2022S024063,29/08/2022,8:30:00,CALL. ANTONIO PEREZ / CALL. GABRIEL LOBO,20,5,CHAMARTÍN,Caída,LLuvia intensa,,Conductor,De 45 a 49 años,Hombre,2.0,,442.204.995,4.477.073.665,N,,Bicicleta EPAC (pedaleo asistido),Ingreso inferior o igual a 24 horas
577,2022S024071,29/08/2022,8:55:00,LATINA,150,10,LATINA,Caída,,,Conductor,De 65 a 69 años,Hombre,,,435.991.447,4.472.395.758,N,,Bicicleta,
578,2022S024087,28/08/2022,22:00:00,"PQUE. MADRID RIO, +00450I",+00450I,2,ARGANZUELA,Atropello a persona,Despejado,,Conductor,Desconocido,Desconocido,,,439.197.612,4.472.359.074,,,Bicicleta,
579,2022S024087,28/08/2022,22:00:00,"PQUE. MADRID RIO, +00450I",+00450I,2,ARGANZUELA,Atropello a persona,Despejado,,Peatón,De 21 a 24 años,Hombre,7.0,,439.197.612,4.472.359.074,N,,Bicicleta,Asistencia sanitaria sólo en el lugar del accidente
580,2022S024113,29/08/2022,19:30:00,ANILLO CICLISTA PK 39.200,3,9,MONCLOA-ARAVACA,Caída,Despejado,,Conductor,De 10 a 14 años,Hombre,7.0,,434.278.908,4.472.736.656,N,,Bicicleta,Asistencia sanitaria sólo en el lugar del accidente
581,2022S024128,29/08/2022,23:20:00,CMNO GANAPANES,3,8,FUENCARRAL-EL PARDO,Alcance,Despejado,,Conductor,De 30 a 34 años,Mujer,2.0,,439.412.910,4.480.368.950,N,,Bicicleta EPAC (pedaleo asistido),Ingreso inferior o igual a 24 horas
582,2022S024202,30/08/2022,20:45:00,CALL. BOYER / CALL. VIGIL,1,19,VICÁLVARO,Colisión fronto-lateral,Despejado,,Conductor,De 30 a 34 años,Hombre,2.0,,450.241.732,4.472.878.025,N,,Bicicleta,Ingreso inferior o igual a 24 horas
583,2022S024205,30/08/2022,21:05:00,CALL. SEGOVIA / CALL. JUAN DUQUE,69,2,ARGANZUELA,Alcance,Despejado,,Conductor,De 35 a 39 años,Hombre,,,438.962.184,4.473.938.244,N,,Bicicleta,
584,2022S024503,31/08/2022,10:15:00,"AVDA. ANDES, 50. FAROLA 75",50,16,HORTALEZA,Colisión fronto-lateral,Despejado,,Conductor,De 55 a 59 años,Hombre,1.0,,447.601.791,4.478.738.037,N,,Bicicleta,Atención en urgencias sin posterior ingreso
585,2022S024509,30/08/2022,19:50:00,"CALL. CARTAGENA, 111",111,5,CHAMARTÍN,Choque contra obstáculo fijo,Despejado,,Conductor,De 45 a 49 años,Hombre,6.0,,442.804.585,4.476.873.373,N,,Bicicleta,Asistencia sanitaria inmediata en centro de salud o mutua
